data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2021-08-28;08:16:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA POTENGY;;RUA JEAN EMILE FAVRE;EM FRENTE A FARMÁCIA DIARIMENTE;IPSEP;564;CIDADE;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;40 km/h;Única;Faixa seccionada;;
2021-08-28;08:46:00;COM VÍTIMA;FINALIZADA;PRADO;RUA PADRE TEOFILO TWORZ;;RUA SANTA EDWIRGES;EM FRENTE A IGREJA PRESBITERIANA DO CORDEIRO;PRADO;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;;;;
2021-08-28;18:57:00;SEM VÍTIMA;CANCELADA;DOIS IRMÃOS;RUA DOIS IRMAOS;;;EM BAIXO DO VIADUTO DA BR 101;DOIS IRMÃOS;;;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-08-28;20:56:00;VÍTIMA FATAL;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;1210;;E/F AO BATALHAO PMPE 11;APIPUCOS;248;SUBURBIO;CHOQUE;0;1;0;0;0;0;0;0;0;0;1;Longo da via;Bom;Sem defeito;Ilegível;Seca;Mal conservada;Faixa de pedestre;Outras;;Dupla;Faixa contínua;;
2021-08-29;19:00:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;;PRIMEIRO JARDIM;BOA VIAGEM;;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;;Única;Faixa seccionada;;
2021-08-29;19:42:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;5576;;EM FRENTE AO HOTEL GOLDEN PARK;BOA VIAGEM;;CIDADE;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Única;Faixa seccionada;;
2021-08-30;12:58:00;COM VÍTIMA;FINALIZADA;CAXANGÁ;RUA MINISTRO JOAO ALBERTO;366;RUA ALCIDES CODECEIRA;PRÓX AO ATACADÃO.;CAXANGÁ;;SUBURBIO;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa seccionada;;
2021-08-30;14:08:00;COM VÍTIMA;FINALIZADA;GRAÇAS;RUA JOAQUIM NABUCO;;;LADO OPOSTO AO N°92;GRAÇAS;;SUBURBIO;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;40 km/h;Única;Faixa seccionada;;
2021-08-30;15:10:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA GERVASIO PIRES;356;;EDIFICIO CAROLENA;BOA VISTA;24;SUBURBIO;ATROPELAMENTO DE PESSOA;0;0;0;0;1;0;1;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa seccionada;;
2021-08-30;15:39:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA RICARDO SALAZAR;336;;EM FRENTE AO EDIFÍCIO DESEMBARGADOR;MADALENA;;SUBURBIO;CHOQUE;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Única;Canal;;
2021-08-30;17:26:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;40;;LADO OPOSTO AO N° 40;PINA;;SUBURBIO;ATROPELAMENTO DE PESSOA;0;1;0;0;2;0;0;0;0;3;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-08-30;17:36:00;COM VÍTIMA;FINALIZADA;VÁRZEA;RUA EMILIANO BRAGA;157;RUA PROFESSOR ANTONIO COELHO;TERMINAL DE ONIBUS DA CDU;VÁRZEA;;SUBURBIO;COLISÃO LATERAL;0;2;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";40 km/h;Única;Faixa contínua;;
2021-08-30;17:57:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV N S DO CARMO;40;;EM FRENTE AO IMPERIO DAS CAPAS E A LUCIANA NOIVAS;SÃO JOSÉ;;CIDADE;COLISÃO COM CICLISTA;0;1;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;Dupla;Faixa contínua;;
2021-08-30;20:12:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;;;E/F AO ANTIGO TERMINAL DA MACAXEIRA;MACAXEIRA;296;SUBURBIO;COLISÃO LATERAL;0;2;0;0;0;0;0;0;0;3;0;;;;;;;;;;;;;
2021-08-31;10:08:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;767;;NA FRENTE DA CASA DA INDUSTRIA;SANTO AMARO;234;SUBURBIO;ATROPELAMENTO DE PESSOA;0;1;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Dupla;Faixa contínua;;
2021-08-31;10:15:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;2811;;E/F AO RESTAURANTE MASSARELA;IPUTINGA;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2021-08-31;11:54:00;COM VÍTIMA;CANCELADA;ARRUDA;RUA RAMIZ GALVAO;260;RUA JOAO LIBERATO;PRÓX À IGREJA DE CRISTO COMUNIDADE NO ARRUDA - ICCA;ARRUDA;;;COLISÃO LATERAL;1;0;0;0;0;0;1;0;0;1;0;;;;;;;;;;;;;
2021-08-31;14:49:00;COM VÍTIMA;FINALIZADA;PRADO;RUA GOMES TABORDA;767;RUA FIDELIS MOLITERNO;EM FRENTE AO LÉO CHOPP PRADO;PRADO;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Outras;40 km/h;Dupla;Faixa seccionada;;
2021-08-31;15:13:00;SEM VÍTIMA;FINALIZADA;PINA;RUA COMENDADOR MORAES;;;POSTO DE POLICIAMENTO 19º BPMPE;PINA;;SUBURBIO;;0;1;0;0;0;0;0;1;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Não existe;;
2021-08-31;15:30:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;682;;EM FRENTE AO LOJA DO CONDOMÍNIO;MADALENA;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2021-08-31;19:30:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DOS PALMARES;;;SEMÁFORO 526;SANTO AMARO;526;SUBURBIO;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;;;Única;;;
2021-09-01;09:28:00;COM VÍTIMA;FINALIZADA;HIPÓDROMO;EST DE BELEM;611;;PROX  A CASA DO BOLO;HIPÓDROMO;;SUBURBIO;QUEDA;0;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;50 km/h;Dupla;Faixa seccionada;;
2021-09-01;09:28:00;COM VÍTIMA;FINALIZADA;TOTÓ;AV LIBERDADE;;;AO LADO DA OFICINA FERREIRA MOTO PEÇAS;TOTÓ;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;30 km/h;Dupla;Faixa contínua;;
2021-09-01;09:32:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;C SANTA RITA;;;COLISÃO  COM VEICULO OFICIAL;SÃO JOSÉ;;;COLISÃO LATERAL;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;
2021-09-01;10:14:00;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;302;;EM FRENTE AO EDF. VILA BEIRA RIO;MADALENA;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;;Não há placas;;;;;
2021-09-01;14:37:00;COM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;50;RUA SANTA EDWIRGES;BOSCH CAR SERVICE;PRADO;354;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa contínua;;
2021-09-01;15:16:00;COM VÍTIMA;CANCELADA;BOA VIAGEM;RUA JOAO CARDOSO AIRES;971;;E/F AO RESTAURANTE DO BAMBAM GRILL;BOA VIAGEM;;;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-09-01;15:33:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA ALTO NOVO MUNDO;42;RUA VASCO DA GAMA;RUA EM FRENTE AO MERCADINHO LAYS;VASCO DA GAMA;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Dupla;Não existe;;
2021-09-01;16:22:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;AV GENERAL SAN MARTIN;1083;;EM FRENTE AOS CORREIOS;CORDEIRO;;CIDADE;;1;0;0;0;0;0;0;0;2;0;0;Longo da via;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2021-09-01;17:06:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PADRE CARAPUCEIRO;;;EM FRENTE A LOJA CEA;BOA VIAGEM;;;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";;Única;Não existe;;
2021-09-01;18:41:00;COM VÍTIMA;FINALIZADA;IPSEP;RUA ALVARO MOREYRA;237;AV RAIMUNDO DINIZ;PRÓX A DELEGACIA DO IPSEP E ESCOLA LAURO DINIZ;IPSEP;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;;
2021-09-02;08:33:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;VDO PAPA JOAO PAULO II;;;AÇAI DA DESCIDA DO VIADUTO;SÃO JOSÉ;;BOA VIAGEM;COLISÃO COM CICLISTA;0;0;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-09-02;08:54:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;318;;EM FRENTE AO N° 4318;PAISSANDU;69;BOA VIAGEM;ATROPELAMENTO DE PESSOA;0;1;0;0;2;0;0;0;0;2;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Dupla;Canteiro central;;
2021-09-02;09:38:00;COM VÍTIMA;DUPLICIDADE;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE O EMPRESARIAL RENATO DIAS, SENTIDO JOANA BEZERRA;PAISSANDU;;SUBURBIO;ATROPELAMENTO DE PESSOA;0;1;0;0;2;0;0;0;0;2;0;;;;;;;;;;;;;
2021-09-02;10:14:00;COM VÍTIMA;FINALIZADA;JIQUIÁ;AV DR JOSE RUFINO;2015;;POSTO DE COMBUSTÍVEL PETROISA;JIQUIÁ;;SUBURBIO;COLISÃO TRASEIRA;0;1;0;0;0;0;1;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2021-09-02;15:22:00;COM VÍTIMA;FINALIZADA;PINA;PRC GOVERNADOR PAULO GUERRA;;;S/T  CID E/F AO IATE CLUBE DO RECIFE  NA DESCIDA DA PONTE DO PINA;PINA;;CIDADE;COLISÃO TRASEIRA;0;2;0;0;0;0;0;0;0;2;0;Outros;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa seccionada;;
2021-09-03;08:21:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;3033;;LADO OPOSTO AO N° 3033;IPSEP;;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;;;;
2021-09-03;12:29:00;COM VÍTIMA;FINALIZADA;TORRE;AV PROFESSOR ESTEVAO FRANCISCO DA COSTA;325;RUA 10 DE NOVEMBRO;NO SEMÁFORO 280;TORRE;280;;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;;;
2021-09-03;12:31:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ANTONIO TORRES GALVAO;;AV ANTONIO TORRES GALVAO;PROXIMO A FORD;BOA VIAGEM;;;COLISÃO TRASEIRA;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-09-03;12:36:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;RUA JUNDIA;;;AO LADO DA FERREIRA COSTA;TAMARINEIRA;;SUBURBIO;COLISÃO LATERAL;0;2;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Dupla;Faixa seccionada;;
2021-09-03;14:18:00;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;1059;;EM FRENTE AO EDIFICIO IARUGA;MADALENA;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa contínua;;
2021-09-03;15:02:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;434;RUA ENGENHEIRO MOACYR PARAHYBA;AUTO FILME;IPUTINGA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2021-09-03;16:08:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;159;RUA QUINZE DE NOVEMBRO;NA ENTRADA DO TÚNEL DA ABOLIÇÃO;MADALENA;;SUBURBIO;CHOQUE;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
2021-09-03;19:21:00;COM VÍTIMA;FINALIZADA;PINA;PTE GOVERNADOR PAULO GUERRA;;;PROX A ENTRADA DO RIO MAR;PINA;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2021-09-04;13:40:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;3963;;ENFRENTE A TUPAN;IMBIRIBEIRA;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa contínua;;
2021-09-04;17:26:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA VISCONDE DE TAUNAY;91;RUA XAVANTES;POR TRAS DO SUPERMERCADO CANELA DE CASA AMARELA;CASA AMARELA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;"Placas ""Pare""";;Dupla;Não existe;;
2021-09-05;09:33:00;COM VÍTIMA;FINALIZADA;IBURA;RUA VALE DO ITAJAI;137;RUA DR OTAVIO DE MORAES VASCONCELOS;EM FRENTE AO NÚMERO 137;IBURA;;DUPLO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Não existe;;
2021-09-05;10:24:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;1025;RUA LORENA;PROXIMO A ACADEMIA WM MOV;JARDIM SÃO PAULO;;CIDADE;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2021-09-05;11:49:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;1392;;EM FRENTE AO MERCADINHO SUPER BOM;JARDIM SÃO PAULO;507;CIDADE;ATROPELAMENTO DE PESSOA;0;0;0;0;1;1;0;0;0;1;0;Longo da via;Bom;Sem defeito;Incompleta;Seca;;Faixa de pedestre;Não há placas;;Dupla;Não existe;;
2021-09-05;14:11:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;RUA RIO BEBERIBE;;RUA DALVA DE OLIVEIRA;PROXIMO AO SEST SANAT;PORTO DA MADEIRA;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;"Placas ""Pare""";;Dupla;Outros;;
2021-09-05;16:50:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;5552;;EM FRENTE A IGREJA BATISTA MISSIONARIA/ SENTIDO CAMARAGIBE;VÁRZEA;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Não existe;;
2021-09-05;23:10:40;COM VÍTIMA;CANCELADA;IPUTINGA;AV MAURICIO DE NASSAU;165;;ENTRE O PARQUE DO CAIARA  E LOMBADA ELETRONICA;IPUTINGA;;;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-09-06;06:54:00;COM VÍTIMA;FINALIZADA;MONTEIRO;RUA DE APIPUCOS;685;;RESERVA APIPUCOS;MONTEIRO;;SUBURBIO;COLISÃO TRANSVERSAL;2;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
2021-09-06;08:24:00;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;AV BEBERIBE;1678;;MERCADO DO ÓLEO;ÁGUA FRIA;;DUPLO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;
2021-09-06;10:42:00;COM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;1771;;EM FRENTE A ESTÁCIO;PRADO;327;CIDADE;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canteiro central;;
2021-09-06;11:43:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA PADRE BERNADINO PESSOA;;;AO LADO DO RESTAURANTE ILHA DOS NAVEGANTES;BOA VIAGEM;;;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
2021-09-06;16:20:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA JOAQUIM NABUCO;EM FRENTE AO HOSPITAL DA RESTAURAÇÃO;DERBY;;CIDADE;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canal;;
2021-09-06;18:45:00;COM VÍTIMA;CANCELADA;BOA VIAGEM;AV ARMINDO MOURA;525;;E/F A PIZZARIA KAMILA;BOA VIAGEM;;;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
2021-09-06;19:28:00;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;AV BEBERIBE;2185;;E/F A SELECTA ALIMENTOS;ÁGUA FRIA;187;SUBURBIO;COLISÃO COM CICLISTA;0;0;0;1;0;1;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;;
2021-09-07;13:37:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV MARTINS DE BARROS;;C SANTA RITA;EM FRENTE AO TERMINAL INTEGRADO CAIS DE SANTA RITA;SÃO JOSÉ;383;CIDADE;COLISÃO COM CICLISTA;1;0;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Canteiro central;;
2021-09-07;17:26:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV PROFESSOR ARTUR DE SA;1310;;E/F AO BAR DA KELLY;VÁRZEA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa;;
2021-09-07;17:59:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;;EM FRENTE A PRACINHA DE BOA VIAGEM;BOA VIAGEM;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;;;;
2021-09-07;18:18:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;16;;LADO OPOSTO AO ATACADÃO;AREIAS;;SUBURBIO;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;Faixa seccionada;Canteiro central
2021-09-07;22:29:40;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;1932;RUA PROFESSOR RUI BATISTA;E/F AO BANCO DO BRADESCO;BOA VIAGEM;;SUBURBIO;COLISÃO TRASEIRA;1;0;0;0;0;1;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;;Única;Faixa seccionada;;
2021-09-08;08:58:00;COM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;1614;RUA JOAO CAVALCANTI PETRIBU;EM FRENTE AO MERCADINHO DO GALEGO;DOIS UNIDOS;;SUBURBIO;COLISÃO FRONTAL;0;1;0;0;0;1;0;0;0;1;0;Cruzamento;Bom;Não existe;Incompleta;Molhada;Perfeito estado;Não existe;Outras;;Dupla;Não existe;;
2021-09-08;14:28:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;3150;RUA MAMANGUAPE;AO LADO DA FARMACIA DROGASIL;BOA VIAGEM;;CIDADE;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;"Placas ""Pare""";;Única;Faixa seccionada;;
2021-09-08;17:53:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;APÓS O SHOPPING RECIFE;BOA VIAGEM;;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;Canteiro central;
2021-09-09;08:19:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;1448;;EM FRENTE AO EDIFICIO MONT. GEMEVRE;MADALENA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Não existe;;
2021-09-09;09:00:00;COM VÍTIMA;FINALIZADA;AREIAS;AV RECIFE;157;;EM FRENTE AO ATACADAO, LUNA RATTAN MÓVEIS;AREIAS;;CIDADE;COLISÃO TRASEIRA;4;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Canteiro central;;
2021-09-09;09:41:00;COM VÍTIMA;FINALIZADA;SANTANA;RUA JORGE GOMES DE SA;;;PARQUE SANTANA;SANTANA;;SUBURBIO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;;Dupla;;;
2021-09-09;10:20:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DEZ DE JULHO;210;RUA CAMBOIM;E/F A MAISON CRISTAL;BOA VIAGEM;;LOCAL;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;"Placas ""Pare""";;Dupla;Faixa contínua;;
